Date,Return,% of Return
19/02/2014,-4.265715,-0.7052678017270276
18/02/2014,4.035959999999932,0.6717640414273753
14/02/2014,1.448549000000071,0.24168597704559272
13/02/2014,6.598460999999929,1.113188527960006
12/02/2014,-1.7433019999999715,-0.29324006019102716
11/02/2014,8.616441000000009,1.470683348612485
10/02/2014,-2.2527539999999817,-0.3830348880920919
07/02/2014,8.731257999999912,1.5069440843147273
06/02/2014,8.371629000000098,1.4660577477719283
05/02/2014,2.517516999999998,0.4428253105347585
04/02/2014,2.3626130000000103,0.41731232024811593
03/02/2014,-23.746270000000095,-4.025500409222927
31/01/2014,22.767270000000053,4.0144793767071345
30/01/2014,14.22078399999998,2.571998011502987
29/01/2014,-8.036971999999992,-1.432755744939137
28/01/2014,10.879171000000042,1.9777942985877028
27/01/2014,-11.288741000000073,-2.0109822207029735
24/01/2014,-18.11695599999996,-3.1264617089585207
23/01/2014,-2.457538999999997,-0.42230901725766073
22/01/2014,0.6593379999999343,0.11343064100666747
21/01/2014,6.578448000000094,1.1446924655805681
17/01/2014,-2.8421370000000934,-0.49211644258811243
16/01/2014,3.7961670000000822,0.6616559887449254
15/01/2014,-0.38961700000004384,-0.06786252473116959
14/01/2014,13.196860000000015,2.3526749127885007
13/01/2014,-3.596400000000017,-0.6370649511454433
10/01/2014,-0.029989999999997963,-0.005312135182606438
09/01/2014,-5.489526999999953,-0.9629972930094081
08/01/2014,1.1838470000000143,0.20810790670082094
07/01/2014,10.759212999999932,1.9278189250995021
06/01/2014,6.153884000000062,1.1149370704810468
03/01/2014,-4.0559729999999945,-0.7294850233821282
02/01/2014,-3.791210000000092,-0.6772482774811229
31/12/2013,5.6194000000000415,1.01400855873461
30/12/2013,-4.465543000000025,-0.7993563681377034
27/12/2013,0.4695480000000316,0.08412233977509649
26/12/2013,2.807190999999989,0.5054672220903491
24/12/2013,-1.6283630000000358,-0.2923484183128955
23/12/2013,7.232767000000081,1.3156198067109222
20/12/2013,7.192801999999915,1.325695021151051
19/12/2013,0.7343120000000454,0.13552340898580142
18/12/2013,7.437551999999982,1.3917665585978451
17/12/2013,-1.5584689999999455,-0.2907835627277439
16/12/2013,6.088946999999962,1.1491483815386487
13/12/2013,-4.580420000000004,-0.857040014287082
12/12/2013,-3.661337000000003,-0.6804095822473643
11/12/2013,-3.681349999999952,-0.679480206271012
10/12/2013,3.2567249999999603,0.6047407507982454
09/12/2013,4.130885000000035,0.7729927272757618
06/12/2013,6.258784999999989,1.185055555529256
05/12/2013,-0.41960600000004433,-0.0793862815308104
04/12/2013,2.4575379999999996,0.4671194628747915
03/12/2013,-0.609395999999947,-0.1156976561107096
02/12/2013,-2.5524030000000266,-0.48225278489461704
29/11/2013,-1.7582969999999705,-0.33111384299380925
27/11/2013,2.3476799999999685,0.44406678574700426
26/11/2013,6.233752999999979,1.1931918430809128
25/11/2013,7.013049000000024,1.3606198944807402
22/11/2013,-1.08892000000003,-0.21081881942731745
21/11/2013,5.874125000000049,1.1503338696633014
20/11/2013,-1.4435610000000452,-0.2818966229739139
19/11/2013,-3.171805999999947,-0.6155731753862682
18/11/2013,-1.004032000000052,-0.19448010757181958
15/11/2013,-0.8341339999999491,-0.16131038488662186
14/11/2013,1.378594000000021,0.2673143481459325
13/11/2013,10.334679999999935,2.0449103281133674
12/11/2013,0.5944020000000023,0.11775207978911179
11/11/2013,-2.717283000000009,-0.5354163944256723
08/11/2013,4.035990000000027,0.8016308708034695
07/11/2013,-7.3926289999999995,-1.447080718619431
06/11/2013,0.6143839999999727,0.12040828046261014
05/11/2013,-2.2927190000000337,-0.44732197584048483
04/11/2013,-0.46452899999997044,-0.09055007284780454
01/11/2013,-1.7682419999999865,-0.3434972911097294
31/10/2013,0.07993099999998776,0.015529744138511058
30/10/2013,-2.907073999999966,-0.5616413675760146
29/10/2013,10.609388999999965,2.0926069744599167
28/10/2013,-0.09991399999995565,-0.019703258833100982
25/10/2013,-5.169832999999983,-1.0092133949791164
24/10/2013,-2.9270870000000286,-0.568156024555573
23/10/2013,12.19282800000002,2.424031726321105
22/10/2013,1.8481729999999743,0.36878661280009556
21/10/2013,-4.05095399999999,-0.8018505075051814
18/10/2013,61.24885699999999,13.79628544176449
17/10/2013,-4.615396999999973,-1.0289198746641228
16/10/2013,8.001994999999965,1.816302112905424
15/10/2013,2.947068999999999,0.6734339381081718
14/10/2013,2.0579460000000154,0.472482582274977
11/10/2013,1.873111999999992,0.431904044471732
10/10/2013,6.183843000000024,1.4465020600967309
09/10/2013,1.0939089999999965,0.25653965597313705
08/10/2013,-6.028999999999996,-1.3941872713643577
07/10/2013,-3.301678000000038,-0.7577174514002758
04/10/2013,-1.868155999999999,-0.42690155272312735
03/10/2013,-5.944049000000007,-1.3401013394134849
02/10/2013,0.49448800000004667,0.11160803307896965
01/10/2013,5.539467999999999,1.2661113109326187
30/09/2013,-0.23976200000004155,-0.0547704429429973
27/09/2013,-0.8890930000000026,-0.20268981556542934
26/09/2013,0.4695169999999962,0.10715221799205414
25/09/2013,-4.800198999999964,-1.0836207106124696
24/09/2013,0.16983799999997018,0.03835477703544144
23/09/2013,-8.296717999999998,-1.839200230124865
20/09/2013,2.3576250000000414,0.5253795123657266
19/09/2013,-2.4625260000000253,-0.5457610379907695
18/09/2013,8.596427000000006,1.9421987919893136
17/09/2013,-0.8241879999999924,-0.18586347010820353
16/09/2013,-0.6543500000000222,-0.14734570288894117
13/09/2013,-1.9930089999999723,-0.446778172729188
12/09/2013,-1.5634259999999927,-0.34925334544582187
11/09/2013,3.7562319999999545,0.8462042641834403
10/09/2013,0.30968599999999924,0.06981479545058004
09/09/2013,4.230799000000047,0.9629647401618794
06/09/2013,0.009975999999994656,0.002270671421810126
05/09/2013,3.961046999999951,0.9097899843302423
04/09/2013,5.6194000000000415,1.307564062878963
03/09/2013,6.733259999999973,1.5916829656383438
30/08/2013,-4.260726999999974,-0.9971547626972116
29/08/2013,3.4365699999999606,0.8107950601524565
28/08/2013,-0.7992169999999987,-0.18820557161229304
27/08/2013,-8.111884999999972,-1.8744406479011777
26/08/2013,-1.9081209999999942,-0.43898042540625243
23/08/2013,-1.7482279999999832,-0.40058446725311625
22/08/2013,2.1878169999999955,0.5038365468561424
21/08/2013,1.9530439999999771,0.4518022974251472
20/08/2013,-0.11487799999997605,-0.026567939582134412
19/08/2013,4.365628999999956,1.0199407512185568
16/08/2013,-1.3736359999999763,-0.319895600139968
15/08/2013,-5.069921000000022,-1.1669174538708265
14/08/2013,-5.714293999999995,-1.2981557229966079
13/08/2013,-2.127900000000011,-0.481084164708109
12/08/2013,-2.447531999999967,-0.5503027604788349
09/08/2013,-1.123897999999997,-0.25206012420869445
08/08/2013,1.004002000000014,0.22567883535837105
07/08/2013,-2.957046000000048,-0.6602937793583296
06/08/2013,-4.210784999999987,-0.9314892070172337
05/08/2013,-0.7842229999999972,-0.17318152732701214
02/08/2013,1.1738090000000057,0.2598882480245679
01/08/2013,8.226792999999986,1.8552532852379653
31/07/2013,-1.5834089999999605,-0.355809657126146
30/07/2013,4.320674999999994,0.9804228103109405
29/07/2013,-1.538454999999999,-0.3478829418283405
26/07/2013,-1.173840000000041,-0.2647317320389398
25/07/2013,-7.592394999999954,-1.6834587635180487
24/07/2013,-0.4495650000000069,-0.09958260520251765
23/07/2013,-3.446546000000012,-0.7576560290263553
22/07/2013,7.042945999999972,1.5726024306470583
19/07/2013,-7.0329699999999775,-1.5460954190586682
18/07/2013,-3.931088999999986,-0.8567880284553951
17/07/2013,-0.5294650000000161,-0.11526485074610157
16/07/2013,-2.537469999999985,-0.5493739639171644
15/07/2013,0.8441710000000171,0.18310156593461469
12/07/2013,1.3786239999999452,0.2999218174040594
11/07/2013,7.117890000000045,1.5728640822572557
10/07/2013,0.374621999999988,0.08285006726019438
09/07/2013,0.07494300000001886,0.016576874434012505
08/07/2013,5.794195000000002,1.2982751100032108
05/07/2013,3.5264759999999455,0.7964523600048938
03/07/2013,2.0579460000000154,0.46695614002547253
02/07/2013,-2.7822199999999953,-0.6273364391126696
01/07/2013,3.751275000000021,0.8530549492345855
28/06/2013,1.6483450000000062,0.3762505890439012
27/06/2013,1.7082939999999667,0.39146096593981494
26/06/2013,3.721285000000023,0.8600784813163781
25/06/2013,-1.793213000000037,-0.41274402430245455
24/06/2013,-5.564438999999993,-1.2645712900886146
21/06/2013,-1.9031019999999899,-0.4306354053915645
20/06/2013,-7.962060000000008,-1.769775786167958
19/06/2013,0.029989000000000487,0.006666282859137861
18/06/2013,7.17780700000003,1.621432381248487
17/06/2013,5.59941699999996,1.281085824127373
14/06/2013,-0.978999999999985,-0.22348400260304874
13/06/2013,2.507479999999987,0.5756974153413522
12/06/2013,-3.911105999999961,-0.8899672150288405
11/06/2013,-5.199793,-1.1693702466102576
10/06/2013,5.239757999999995,1.192408731733365
07/06/2013,7.537495999999976,1.7452398168010026
06/06/2013,2.4675149999999917,0.574613987789263
05/06/2013,0.2997100000000046,0.06984267152331736
04/06/2013,-4.2607569999999555,-0.9831403571716931
03/06/2013,-1.793213000000037,-0.4120665455071513
31/05/2013,0.22978599999999005,0.05283095055252851
30/05/2013,1.2237810000000309,0.282157914334898
29/05/2013,-6.473545999999999,-1.470606823289114
28/05/2013,3.971053999999981,0.910323447896126
24/05/2013,-4.730304999999987,-1.072741432702121
23/05/2013,-3.311686000000009,-0.7454277989778052
22/05/2013,-8.766233999999997,-1.9350111642594652
21/05/2013,-0.7792349999999715,-0.1717087806211836
20/05/2013,-0.3246809999999982,-0.07149411950897533
17/05/2013,2.6523469999999634,0.5874726931813699
16/05/2013,-6.003997999999967,-1.3123828464579992
15/05/2013,14.380645999999956,3.245406800193034
14/05/2013,4.780216999999993,1.0905584671827933
13/05/2013,-1.3486350000000016,-0.30673377055309164
10/05/2013,4.3706470000000195,1.004041468106948
09/05/2013,-1.0739560000000097,-0.24610603567401113
08/05/2013,8.191845999999998,1.9131444267141287
07/05/2013,-2.1578589999999735,-0.5014249066115194
06/05/2013,7.907100000000014,1.8717763220974677
03/05/2013,8.046978999999965,1.9418792503318703
02/05/2013,4.5854080000000295,1.1189218845548734
01/05/2013,-2.0679210000000126,-0.5020763275977045
30/04/2013,2.752260999999976,0.6727244928022789
29/04/2013,8.811188000000016,2.2010890594416073
26/04/2013,-3.836162999999999,-0.9492009908168357
25/04/2013,-2.172822999999994,-0.5347574288773672
24/04/2013,2.772213000000022,0.6869613556982296
23/04/2013,3.8911229999999932,0.9736179860125753
22/04/2013,0.1198959999999829,0.030008800080118636
19/04/2013,16.96303899999998,4.433934110202036
18/04/2013,-8.316699999999969,-2.1276329249587187
17/04/2013,-5.399589999999989,-1.3625371233132118
16/04/2013,5.714294999999993,1.463046449114184
15/04/2013,-4.055943000000013,-1.0277810538336964
12/04/2013,-0.1698369999999727,-0.043018395468527905
11/04/2013,0.10490099999998392,0.026577671923020626
10/04/2013,6.258755000000008,1.611265542618003
09/04/2013,1.3985769999999889,0.3613533282431582
08/04/2013,-4.0959080000000085,-1.04718645844185
05/04/2013,-6.003998000000024,-1.5118144765117596
04/04/2013,-5.559450999999967,-1.3805509510917646
03/04/2013,-3.4165869999999927,-0.841286462351158
02/04/2013,5.919079000000011,1.479046854756889
01/04/2013,3.4965179999999805,0.881403313900584
28/03/2013,-4.230769000000009,-1.055239467211009
27/03/2013,-4.8751419999999825,-1.2013512030175166
26/03/2013,1.3886309999999753,0.34336675356021484
25/03/2013,-0.33468799999997145,-0.08268986089329146
22/03/2013,-0.47450500000002194,-0.11709654234014634
21/03/2013,-1.723288000000025,-0.4234656125467026
20/03/2013,1.693298000000027,0.41783472828230234
19/03/2013,1.7632540000000176,0.4369982929583063
18/03/2013,-3.251768000000027,-0.7994631276173749
15/03/2013,-3.616382999999985,-0.8812700944580756
14/03/2013,-1.8831200000000194,-0.4567980234689759
13/03/2013,-1.148838000000012,-0.2779050291122648
12/03/2013,-3.601419999999962,-0.8636628806040714
11/03/2013,1.6483460000000036,0.39686152567914673
08/03/2013,-0.5394420000000082,-0.12970947131398133
07/03/2013,0.6093970000000013,0.14674526054662618
06/03/2013,-3.6064079999999876,-0.8609607153406458
05/03/2013,8.541466999999955,2.081556622300876
04/03/2013,7.647356000000002,1.8990535884821067
01/03/2013,2.4925160000000233,0.6228168270788111
28/02/2013,0.7093100000000163,0.17755335630300595
27/02/2013,4.820181999999988,1.221316492018201
26/02/2013,-0.3196930000000293,-0.08093684394973776
25/02/2013,-4.465541999999971,-1.1179051970934997
22/02/2013,2.0879340000000184,0.5254405044388338
21/02/2013,1.5334679999999707,0.387400975364384
20/02/2013,-7.187843999999984,-1.7834837660598493
19/02/2013,6.973052999999993,1.7606513414103144
15/02/2013,2.532449999999983,0.6435424356944095
14/02/2013,2.477552000000003,0.6335808104724003
13/02/2013,1.0789139999999975,0.27667249049274023
12/02/2013,-0.8591339999999832,-0.21982865501446822
11/02/2013,-1.4735499999999888,-0.3756244774462665
08/02/2013,5.704318000000001,1.4755507587768786
07/02/2013,1.8881069999999909,0.4907986116156493
06/02/2013,2.2127889999999866,0.5785248101930185
05/02/2013,3.356669000000011,0.8853574364492045
04/02/2013,-8.28175299999998,-2.137705090069176
01/02/2013,9.945092999999986,2.6346838867747877
31/01/2013,0.9290589999999952,0.2467363888089498
30/01/2013,0.07491199999998344,0.019898837816968672
29/01/2013,1.4735499999999888,0.3929564675249057
28/01/2013,-1.4685309999999845,-0.39009036990459145
25/01/2013,-0.2697509999999852,-0.07160347380702087
24/01/2013,6.348660999999993,1.714092663273302
23/01/2013,19.295753999999988,5.496042471414729
22/01/2013,-0.8191999999999666,-0.23279095031090427
18/01/2013,-3.4015919999999937,-0.9573715738430302
17/01/2013,-1.9330610000000092,-0.5411123716171308
16/01/2013,-4.865166000000045,-1.3435842394832542
15/01/2013,0.8391820000000507,0.2322902876182352
14/01/2013,-8.361653000000047,-2.2621928407396483
11/01/2013,-0.7442570000000046,-0.20094944934037365
10/01/2013,1.6783350000000041,0.45521338593132193
09/01/2013,2.4075970000000098,0.6573027589176521
08/01/2013,-0.7243049999999585,-0.19735366770689067
07/01/2013,-1.608380000000011,-0.43632820486143137
04/01/2013,7.142859999999985,1.9760361621871267
03/01/2013,0.20980300000002217,0.058074647946656156
02/01/2013,7.927082999999982,2.2434890734480866
31/12/2012,3.681319999999971,1.0528406626733462
28/12/2012,-3.1368589999999585,-0.8891504979011543
27/12/2012,-1.2887180000000171,-0.3639608138267076
26/12/2012,-0.314674000000025,-0.0887915843589578
24/12/2012,-3.061946999999975,-0.8565889557318901
21/12/2012,-3.361657999999977,-0.9316722537768403
20/12/2012,1.123867999999959,0.3124494573105099
19/12/2012,-0.4794939999999883,-0.13312790381064815
18/12/2012,0.14483699999999544,0.04022908131031949
17/12/2012,9.400633000000028,2.6810695241216775
14/12/2012,-0.3696350000000166,-0.10530923831978115
13/12/2012,2.5674280000000067,0.7368516007306544
12/12/2012,0.3396759999999972,0.09758211072700135
11/12/2012,5.72426999999999,1.6719630061693107
10/12/2012,0.6044090000000324,0.17684991177475293
07/12/2012,-3.4565520000000447,-1.00125958965736
06/12/2012,1.653333000000032,0.4812257436890188
05/12/2012,-1.6033920000000421,-0.46452183998396696
04/12/2012,-2.1078869999999483,-0.6069734098855608
03/12/2012,-1.5584380000000237,-0.44675281745259926
30/11/2012,3.2367419999999925,0.9365572754069896
29/11/2012,4.105914999999982,1.2023385201121917
28/11/2012,6.473545999999999,1.932283287283172
27/11/2012,4.775229000000024,1.4459641874224265
26/11/2012,-3.406610999999998,-1.021007440487523
23/11/2012,1.048954999999978,0.3153775186350343
21/11/2012,-2.0479389999999853,-0.611962774546275
20/11/2012,0.8791180000000054,0.26338894371460725
19/11/2012,10.504518000000019,3.249483882957228
16/11/2012,-0.03996599999999262,-0.012361616113631249
15/11/2012,-2.6423710000000256,-0.8106685520460215
14/11/2012,-3.2467490000000225,-0.9862651549784363
13/11/2012,-3.421605999999997,-1.0286894694416784
12/11/2012,1.4335849999999937,0.43286612470753333
09/11/2012,5.3646420000000035,1.646506132501365
08/11/2012,-7.407592999999963,-2.2229848113929966
07/11/2012,-7.292746000000022,-2.1416493328136523
06/11/2012,-0.6193719999999985,-0.18155976923349113
05/11/2012,-2.477521999999965,-0.7210126957261699
02/11/2012,0.16485000000000127,0.04799795632650705
01/11/2012,3.641354999999976,1.071583170077758
31/10/2012,2.5724159999999756,0.7627886878061768
26/10/2012,-1.3036819999999807,-0.3850871883164679
25/10/2012,0.22975600000000895,0.06791240369940371
24/10/2012,-1.5234609999999975,-0.4482933444501544
23/10/2012,0.8391520000000128,0.2475399553211469
22/10/2012,-1.5584380000000237,-0.4576170913936812
19/10/2012,-6.598431000000005,-1.9007245602647855
18/10/2012,-30.21482900000001,-8.006721868532225
17/10/2012,5.389612999999997,1.4489037694075098
16/10/2012,1.8581490000000258,0.5020388993668492
15/10/2012,-1.883119000000022,-0.5062098289887231
12/10/2012,-3.3616269999999986,-0.8955615443473538
11/10/2012,3.456551999999988,0.9294087075673431
10/10/2012,0.2347440000000347,0.06315857903777262
09/10/2012,-6.868121000000031,-1.814361231910983
08/10/2012,-4.900112999999976,-1.2779273931103718
05/10/2012,-0.19979699999998957,-0.05207902104483574
04/10/2012,2.772212999999965,0.7278637123520161
03/10/2012,2.7522610000000327,0.7278850573259675
02/10/2012,-2.3926020000000108,-0.6287879871750723
01/10/2012,3.6363660000000095,0.9648763931209818
28/09/2012,-0.9990139999999883,-0.2643783974066585
27/09/2012,1.5184729999999718,0.4034690109179412
26/09/2012,2.147882999999979,0.5739834653399694
25/09/2012,-0.1098899999999503,-0.02935752354089229
24/09/2012,7.687320999999997,2.0967575251202235
21/09/2012,2.9320749999999975,0.8061863752169595
20/09/2012,0.30968599999999924,0.08522203663996628
19/09/2012,4.605390999999997,1.2836187548299016
18/09/2012,4.145879999999977,1.1690523398443444
17/09/2012,0.14982400000002372,0.04226512248630578
14/09/2012,1.8182140000000118,0.5155597890880514
13/09/2012,7.572411999999986,2.1942945528491635
12/09/2012,-0.6543189999999868,-0.1892463692606839
11/09/2012,-4.2857290000000035,-1.2243696075460733
10/09/2012,-2.6873240000000465,-0.7618796878568398
07/09/2012,3.371633000000031,0.9651126194625126
06/09/2012,9.330677999999978,2.7441510215446545
05/09/2012,-0.15983099999999695,-0.046984187975107124
04/09/2012,-2.0229679999999917,-0.5911595768587539
31/08/2012,1.7032750000000192,0.5002274654277981
30/08/2012,-3.161830000000009,-0.9200408194185611
29/08/2012,5.374618999999996,1.5887734741404282
28/08/2012,4.011018999999976,1.199911314080398
27/08/2012,-4.700315999999987,-1.3866195910087018
24/08/2012,0.9140950000000316,0.27039230191598435
23/08/2012,-0.1898209999999949,-0.05611816480317961
22/08/2012,3.8311749999999734,1.1456138293643454
21/08/2012,-3.0120059999999853,-0.8926229986032658
20/08/2012,-0.7991860000000202,-0.23628313704721454
17/08/2012,2.1328570000000013,0.6345909659071489
16/08/2012,2.6623539999999934,0.7984575539300438
15/08/2012,-0.559455000000014,-0.16750320664201448
14/08/2012,4.32070600000003,1.3105920683279668
13/08/2012,8.996020999999985,2.805296499689168
10/08/2012,-0.17482599999999593,-0.0544875937453169
09/08/2012,0.059948000000019874,0.018687338709566466
08/08/2012,0.8441399999999817,0.2638344777985389
07/08/2012,-1.1388620000000174,-0.3546868171295765
06/08/2012,0.7442570000000046,0.2323296817735764
03/08/2012,6.283725000000004,2.0007945450629965
02/08/2012,-1.9630500000000097,-0.6211701311846289
01/08/2012,-0.14483699999999544,-0.04580994055752296
31/07/2012,0.33465799999999035,0.10595985442524408
30/07/2012,-1.3286829999999554,-0.4189269711245288
27/07/2012,10.789232999999967,3.521587122355259
26/07/2012,2.6823360000000207,0.8832427412229554
25/07/2012,0.20977299999998422,0.06912204481864523
24/07/2012,-3.9660349999999767,-1.289985258551951
23/07/2012,2.342660999999964,0.7678201698058179
20/07/2012,8.871167000000014,2.994645869099162
19/07/2012,6.143845999999996,2.1179072884425163
18/07/2012,2.012991999999997,0.6987677107814697
17/07/2012,0.9040880000000016,0.3148231037176427
16/07/2012,-0.7991859999999633,-0.2775216200404051
13/07/2012,3.0169929999999567,1.0587592535404828
12/07/2012,-0.35463999999996076,-0.12429981201579786
11/07/2012,-5.249764000000027,-1.8067749396828487
10/07/2012,-2.1528710000000046,-0.7354891868907382
09/07/2012,0.014994000000001506,0.005122689559475075
06/07/2012,-4.965048999999965,-1.668010939194901
05/07/2012,4.0409779999999955,1.3762523513319385
03/07/2012,3.676332000000002,1.26793877357923
02/07/2012,0.19979699999998957,0.06895597284500266
29/06/2012,7.872152999999969,2.792795462828653
28/06/2012,-2.4925159999999664,-0.8765165379480824
27/06/2012,2.3076829999999973,0.8181577867329032
26/06/2012,1.9880220000000008,0.7098293680131657
25/06/2012,-5.384626000000026,-1.886330727263802
22/06/2012,3.131871999999987,1.1093216684407932
21/06/2012,-6.143876999999975,-2.1298367545202774
20/06/2012,-2.00797399999999,-0.6912725422316155
19/06/2012,5.3346540000000005,1.8708870387263807
18/06/2012,3.166848000000016,1.1231012445105273
15/06/2012,2.7272899999999822,0.9766613850672651
14/06/2012,-1.0189960000000156,-0.36358275726946276
13/06/2012,-2.002984999999967,-0.7096034880669988
12/06/2012,-1.6983180000000289,-0.5980698027291129
11/06/2012,-5.969050999999979,-2.0587508459206916
08/06/2012,1.1089039999999954,0.3839340789953222
